,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp,PricePerPepe
15768,466157,PEPEISUNITY,1.0,USD,20.095,1494659227,20.095
15769,466160,TESTNETPEPE,1000000.0,USD,3.6171,1494660158,3.6171e-06
15770,466161,LORDKEK,1e-05,USD,1.9291200000000002,1494660269,192912.0
15771,466168,PEPEVOLUTION,3.0,USD,40.9938,1494663668,13.6646
15772,466169,PEPEANDFEELS,3.0,USD,60.285,1494663814,20.095
15773,466170,LEDZEPEPELIN,1.0,USD,16.076,1494664189,16.076
15774,466187,PEPERMAID,2.0,USD,14.275488000000001,1494672802,7.1377440000000005
15775,466197,DJPEPE,1.0,USD,36.171,1494679703,36.171
15776,466200,PEPENIETZSCH,3.0,USD,45.93142857138264,1494682880,15.31047619046088
15777,466203,TESTNETPEPE,0.87966,USD,3.5353535399999997e-06,1494685085,4.019e-06
15778,466203,PEPENIETZSCH,3.0,USD,45.93142857138264,1494685085,15.31047619046088
15779,466203,PEPENIETZSCH,3.0,USD,45.93142857138264,1494685085,15.31047619046088
15780,466203,PEPENIETZSCH,3.0,USD,45.93142857138264,1494685085,15.31047619046088
15781,466204,PEPEBALT,5.0,USD,26.1235,1494685097,5.2247
15782,466216,SAMURAIPEPE,1.0,USD,4.019,1494690610,4.019
15783,466216,PEPENUMA,1.0,USD,6.4304,1494690610,6.4304
15784,466216,PEPECAMO,1.0,USD,3.2152,1494690610,3.2152
15785,466217,THEPEPEZONE,2.0,USD,16.076,1494690709,8.038
15786,466217,PEPETERROR,2.0,USD,11.2532,1494690709,5.6266
15787,466217,PEPEBALT,3.0,USD,15.6741,1494690709,5.2246999999999995
15788,466231,PEPEBALT,3.0,USD,15.6741,1494699390,5.2246999999999995
15789,466232,SMUGPEPE,1.0,USD,16.076,1494699994,16.076
15790,466234,PEPEBALT,150.0,USD,783.705,1494700551,5.2247
15791,466234,CIRCLEOFPEPE,1.0,USD,16.076,1494700551,16.076
15792,466234,UNITEDPEPE,10.0,USD,1.2057,1494700551,0.12057
15793,466234,LIKEPEPEBRO,1.0,USD,14.4684,1494700551,14.4684
15794,466238,BLKSWANPEPE,1.0,USD,1.2057,1494702685,1.2057
15795,466238,PEPEBUCKS,0.95166666,USD,1.5298993226159998,1494702685,1.6076
15796,466248,BADHAIRDAY,5.0,USD,20.095,1494705208,4.019
15797,466262,PEPEBALT,1.0,USD,5.2247,1494712548,5.2247
15798,466267,KOIPEPE,1.0,USD,4.4209,1494717619,4.4209
15799,466268,THREERARE,5.0,USD,13.38328338327,1494717638,2.676656676654
15800,466268,UKIPEPE,6.0,USD,65.1078,1494717638,10.8513
15801,466268,KEKTOPUS,5.0,USD,20.135189999999998,1494717638,4.027037999999999
15802,466285,GOXPEPE,1.0,USD,52.246999999919616,1494725885,52.246999999919616
15803,466295,TESTNETPEPE,254556.0,USD,1.2276726768000001,1494731005,4.822800000000001e-06
15804,466300,THEVERYPEPE,1.0,USD,2.0095,1494734984,2.0095
15805,466303,UNITEDPEPE,100.0,USD,12.057,1494735471,0.12057000000000001
15806,466303,KEKISTAN,4.0,USD,7.87724,1494735471,1.96931
15807,466303,DEEPWEBPEPE,2.0,USD,11.2532,1494735471,5.6266
15808,466305,PEPEJOINTSPH,10.0,USD,3.37596,1494737590,0.337596
15809,466306,THEANCAPEPE,1.0,USD,24.114,1494738845,24.114
15810,466307,LUPEPEN,1.0,USD,12.057,1494739400,12.057
15811,466307,PEPEDWARD,1.0,USD,8.038,1494739400,8.038
15812,466307,KOIPEPE,3.0,USD,13.2627,1494739400,4.4209000000000005
15813,466307,PEPEDAVID,1.0,USD,8.038,1494739400,8.038
15814,466307,PEPEOLDCHAP,1.0,USD,15.2722,1494739400,15.2722
15815,466307,FREEMYPEPE,1.0,USD,12.65985,1494739400,12.65985
15816,466307,PEPEGOLUM,2.0,USD,11.2532,1494739400,5.6266
15817,466307,BADHAIRDAY,1.0,USD,10.4494,1494739400,10.4494
15818,466308,DORAETROLL,1.0,USD,10.0475,1494739795,10.0475
15819,466308,EXCLUPEPE,1.0,USD,20.095,1494739795,20.095
15820,466322,CANNONPEPE,1.0,USD,18.24,1494746170,18.24
15821,466333,DEXTERPEPE,1.0,USD,68.39999999999999,1494757092,68.39999999999999
15822,466333,MORPHEUSPEPE,1.0,USD,200.64,1494757092,200.64
15823,466333,PEPEGATES,1.0,USD,8.208,1494757092,8.208
15824,466333,PEPEBREEDER,1.0,USD,319.2,1494757092,319.2
15825,466333,PEPECRYSTAL,1.0,USD,31.92,1494757092,31.92
15826,466333,PEPELIBRARY,1.0,USD,6.84,1494757092,6.84
15827,466333,SONICPEPE,1.0,USD,273.6,1494757092,273.6
15828,466333,THOTHPEPE,1.0,USD,36.48,1494757092,36.48
15829,466333,PHEONIXPEPE,1.0,USD,91.2,1494757092,91.2
15830,466333,PEPEROSS,1.0,USD,143.88624,1494757092,143.88624
15831,466333,RAREMRROBOT,1.0,USD,41.74224,1494757092,41.74224
15832,466333,OPPPEPE,1.0,USD,10.032,1494757092,10.032
15833,466333,ZETAPEPE,1.0,USD,13.68,1494757092,13.68
15834,466333,BIGVERNPEPE,1.0,USD,13.68,1494757092,13.68
15835,466333,PEPELEPEW,1.0,USD,136.79999999999998,1494757092,136.79999999999998
15836,466333,EGGPLANTPEPE,1.0,USD,6.8308800000000005,1494757092,6.8308800000000005
15837,466333,PEPENIETZSCH,3.0,USD,54.72,1494757092,18.24
15838,466333,LIAMPEPE,1.0,USD,45.6,1494757092,45.6
15839,466333,PEPECASTRO,1.0,USD,150.9816,1494757092,150.9816
15840,466334,SPACEDADDY,1.0,USD,22.8,1494757507,22.8
15841,466334,PEPEGOAT,1.0,USD,101.33232,1494757507,101.33232
15842,466334,RAREPEPE,1.0,USD,364.8,1494757507,364.8
15843,466334,SEAMANPEPE,1.0,USD,6.384,1494757507,6.384
15844,466335,RARECOINMEME,1.0,USD,173.28,1494758313,173.28
15845,466335,JUNSETHPEPE,1.0,USD,145.92,1494758313,145.92
15846,466337,RAREPEPEPRTY,1.0,USD,22.8,1494758608,22.8
15847,466338,MARVINPEPE,1.0,USD,136.79999999999998,1494759232,136.79999999999998
15848,466338,GADSDENPEPE,1.0,USD,45.6,1494759232,45.6
15849,466343,PEPERMIND,1.0,USD,36.48,1494761698,36.48
15850,466343,PEPECOUNTER,1.0,USD,91.2,1494761698,91.2
15851,466344,KEKTOPUS,1.0,USD,9.12,1494761950,9.12
15852,466347,PEPEFRENCH,1.0,USD,5.472,1494762475,5.472
15853,466347,HICKSPEPE,4.0,USD,14.08128,1494762475,3.52032
15854,466347,PEPEWAVE,1.0,USD,13.155,1494762475,13.155
15855,466349,PEPECONDOM,10.0,USD,5.472,1494763207,0.5472
15856,466353,PEPEFRENCH,1.0,USD,5.472,1494767231,5.472
15857,466354,PEPEZIO,1.0,USD,2.28,1494767781,2.28
15858,466358,PEPESHKRELI,1.0,USD,10.13232,1494769608,10.13232
15859,466358,KEKISTAN,2.0,USD,4.4688,1494769608,2.2344
15860,466358,PEPETITAN,2.0,USD,14.592,1494769608,7.296
15861,466359,SKIINGPEPE,1.0,USD,18.24,1494769647,18.24
15862,466361,PEPEFRENCH,1.0,USD,5.472,1494770693,5.472
15863,466362,PEPEBALT,2.0,USD,11.856,1494770735,5.928
15864,466368,RAREPEPEPRTY,2.0,USD,45.6,1494772563,22.8
15865,466369,RAREPEPEPRTY,3.0,USD,39.465,1494772773,13.155000000000001
15866,466373,MODERNPEPE,16.0,USD,4377.5999999999985,1494773341,273.5999999999999
15867,466373,MODERNPEPE,1.0,USD,273.6,1494773341,273.6
15868,466379,UNITEDPEPE,50.0,USD,6.84,1494775405,0.1368
15869,466379,PEPEHOTEP,12.0,USD,41.149440000000006,1494775405,3.4291200000000006
15870,466379,KEKISTAN,3.0,USD,6.7032,1494775405,2.2344
15871,466382,UNITEDPEPE,10.0,USD,1.368,1494777600,0.1368
15872,466386,PEPEFRENCH,1.0,USD,5.472,1494779237,5.472
15873,466387,SMUGGLASSES,1.0,USD,136.79999999999998,1494779402,136.79999999999998
15874,466388,JOKERPEPEKEK,2.0,USD,18.22176,1494779390,9.11088
15875,466388,PEPEHODLER,1.0,USD,7.752000000000001,1494779390,7.752000000000001
15876,466388,KEKISTAN,10.0,USD,22.344,1494779390,2.2344
15877,466388,DEEPWEBPEPE,3.0,USD,20.52,1494779390,6.84
15878,466388,KEKUIT,2.0,USD,32.41248,1494779390,16.20624
15879,466389,SHITCOINCARD,1.0,USD,7.086239999999999,1494779615,7.086239999999999
15880,466397,PEPEPARTY,5.0,USD,43.85,1494783418,8.77
15881,466397,PEPEVOLUTION,1.0,USD,15.504000000000001,1494783418,15.504000000000001
15882,466397,ROCKINGPEPE,1.0,USD,7.086239999999999,1494783418,7.086239999999999
15883,466399,PEPEHODLER,2.0,USD,16.197119999999998,1494783958,8.098559999999999
15884,466403,CHONGPEPE,1.0,USD,27.36,1494785756,27.36
15885,466403,PEPEFLATION,1.0,USD,13.908,1494785756,13.908
15886,466403,CHEECHPEPE,1.0,USD,22.8,1494785756,22.8
15887,466405,THEPEPEWHALE,3.0,USD,54.692640000000004,1494787224,18.230880000000003
15888,466406,DEEPWEBPEPE,1.0,USD,6.84,1494787428,6.84
15889,466406,RPJAILEXIT,2.0,USD,9.12,1494787428,4.56
15890,466408,MIDIPEPE,1.0,USD,10.02288,1494788987,10.02288
15891,466408,PEPEFRENCH,1.0,USD,5.472,1494788987,5.472
15892,466408,PEPEART,1.0,USD,7.2959999999999985,1494788987,7.2959999999999985
15893,466408,JOKERPEPEKEK,1.0,USD,9.11088,1494788987,9.11088
15894,466408,PEPEHODLER,1.0,USD,8.664,1494788987,8.664
15895,466408,WOKEPEPE,1.0,USD,3.42912,1494788987,3.42912
15896,466411,PEPECANCAN,4.0,USD,43.776,1494789683,10.944
15897,466412,SEGWITPEPE,1.0,USD,31.92,1494790259,31.92
15898,466415,PEPENUMA,8.0,USD,65.664,1494791723,8.208
15899,466415,PEPENUMA,9.0,USD,65.664,1494791723,7.296
15900,466416,PEPETREZOR,10.0,USD,17.54,1494792058,1.754
15901,466424,SHITCOINCARD,4.0,USD,35.08,1494798162,8.77
15902,466430,RAREPEPEPRTY,21.0,USD,276.255,1494804056,13.155
15903,466431,ONEPUNCHPEPE,1.0,USD,9.12,1494804096,9.12
15904,466433,XOBLORTPEPE,1.0,USD,30.798240000000003,1494804712,30.798240000000003
15905,466433,STILLPEPE,1.0,USD,18.24,1494804712,18.24
15906,466433,PONZIPEPE,1.0,USD,2.28,1494804712,2.28
15907,466433,PEPESHKRELI,1.0,USD,10.13232,1494804712,10.13232
15908,466433,TRUMPRARE,1.0,USD,54.4464,1494804712,54.4464
15909,466433,PEPEROSS,1.0,USD,119.57232,1494804712,119.57232
15910,466433,GOSPELPEPE,2.0,USD,8.77,1494804712,4.385
15911,466433,PEPESTARBOY,1.0,USD,7.2959999999999985,1494804712,7.2959999999999985
15912,466437,NOFAPPEPE,2.0,USD,32.41248,1494807258,16.20624
15913,466441,PEPEONMUSK,12.0,USD,1.0944,1494808971,0.0912
15914,466441,UFOPEPE,1.0,USD,22.8,1494808971,22.8
15915,466441,BUDDHAPEPES,2.0,USD,0.5472,1494808971,0.2736
15916,466441,SEGWITPEPE,1.0,USD,45.6,1494808971,45.6
15917,466441,PEPEFRENCH,1.0,USD,5.472,1494808971,5.472
15918,466441,PEPEHODLER,1.0,USD,8.664,1494808971,8.664
15919,466443,PEPEBALT,1.0,USD,5.928,1494810098,5.928
15920,466443,HAIRPEPE,1.0,USD,27.36,1494810098,27.36
15921,466447,PEPEPIRATE,2.0,USD,27.36,1494811161,13.68
15922,466448,SPACEDADDY,1.0,USD,22.8,1494811793,22.8
15923,466448,PEPEFRENCH,1.0,USD,5.472,1494811793,5.472
15924,466449,SHREMPEPE,1.0,USD,9.348,1494812577,9.348
15925,466449,VERIFIEDPEPE,1.0,USD,3.648,1494812577,3.648
15926,466449,TRUMPRARE,1.0,USD,54.4464,1494812577,54.4464
15927,466450,PEPENATION,1.0,USD,2.9204099999999995,1494813435,2.9204099999999995
15928,466450,TRUMPRARE,1.0,USD,68.39999999999999,1494813435,68.39999999999999
15929,466454,EGGPLANTPEPE,1.0,USD,8.18976,1494815729,8.18976
15930,466454,THREERARE,1.0,USD,6.073919999999998,1494815729,6.073919999999998
15931,466454,DROPPEPE,2.0,USD,9.10176,1494815729,4.55088
15932,466454,PEPENATION,1.0,USD,2.9204099999999995,1494815729,2.9204099999999995
15933,466457,THEPEPEZONE,3.0,USD,27.36,1494816525,9.12
15934,466457,THREEPEPES,10.0,USD,1.824,1494816525,0.1824
15935,466457,THEPEPEZONE,3.0,USD,27.36,1494816525,9.12
15936,466459,PEPEMAXAF,5.0,USD,45.6,1494816736,9.120000000000001
15937,466480,PEPEDUCREUX,3.0,USD,6.84,1494825240,2.28
15938,466480,FRENCHPEPE,2.0,USD,14.172479999999998,1494825240,7.086239999999999
15939,466480,PEPEFRENCH,2.0,USD,10.944,1494825240,5.472
15940,466483,RANDOMPEPE,4.0,USD,40.128,1494826072,10.032
15941,466484,FUTURESPEPE,1.0,USD,85.728,1494826906,85.728
15942,466484,RUBBERPEPE,7.0,USD,191.39232,1494826906,27.34176
15943,466489,PEPEGREEN,3.0,USD,12.312000000000001,1494829049,4.104
15944,466489,PEPEBIRTH,1.0,USD,16.416,1494829049,16.416
15945,466489,WANKSYPEPE,2.0,USD,9.12,1494829049,4.56
15946,466489,SPIRITPEPE,3.0,USD,45.390240000000006,1494829049,15.130080000000001
15947,466490,DANKPEPE,1.0,USD,18.31296,1494829645,18.31296
15948,466491,PEPEFRENCH,3.0,USD,16.416,1494829991,5.472
15949,466496,FRENCHPEPE,4.0,USD,28.344959999999997,1494830459,7.086239999999999
15950,466497,TRUMPRARE,1.0,USD,68.39999999999999,1494831040,68.39999999999999
15951,466497,SMUGPEPE,1.0,USD,43.776,1494831040,43.776
15952,466498,DORAETROLL,1.0,USD,9.601,1494831797,9.601
15953,466498,LUCKYPEPE,1.0,USD,1.15212,1494831797,1.15212
15954,466500,BANEPEPE,4.0,USD,19.58604,1494832635,4.89651
15955,466500,LUPEPEN,2.0,USD,23.0424,1494832635,11.5212
15956,466505,TESTNETPEPE,513333.33333334,USD,3.696385,1494836702,7.200749999999906e-06
15957,466512,PEPELEMMING,50.0,USD,24.0025,1494840709,0.48005000000000003
15958,466512,PEPENOFF,1.0,USD,21.333422,1494840709,21.333422
15959,466512,SMITHPEPE,3.0,USD,25.577064,1494840709,8.525688
15960,466512,PEPEMAXAF,2.0,USD,19.202,1494840709,9.601
15961,466512,TESTNETPEPE,101.25,USD,0.000777681,1494840709,7.6808e-06
15962,466521,MEMPOOLPEPE,1.0,USD,1.44015,1494845381,1.44015
15963,466526,PEPEPASSPORT,6.0,USD,5.126933999999999,1494847659,0.8544889999999999
15964,466526,KEKWAVE,3.0,USD,2.8803,1494847659,0.9601000000000001
15965,466526,KEKWAVE,1.0,USD,0.9601,1494847659,0.9601
15966,466526,TESTNETPEPE,427455.53548755,USD,3.2832004769723904,1494847659,7.680799999999102e-06
15967,466528,PEPETRADER,1.0,USD,24.0025,1494848942,24.0025
15968,466538,PEPERACCOON,2.0,USD,11.5212,1494856078,5.7606
15969,466538,LUCKYPEPE,9.0,USD,10.801125,1494856078,1.200125
15970,466542,BANEPEPE,4.0,USD,18.049879999999998,1494857848,4.5124699999999995
15971,466553,RAREPEPE,1.0,USD,706.35,1494863184,706.35
15972,466553,PEPEPOPE,1.0,USD,415.5,1494863184,415.5
15973,466553,TESTNETPEPE,427455.53548755,USD,3.2832004769723904,1494863184,7.680799999999102e-06
15974,466553,TESTNETPEPE,513333.33333334,USD,3.696385,1494863184,7.200749999999906e-06
15975,466553,PEPEMINING,1.0,USD,320.03013300000003,1494863184,320.03013300000003
15976,466553,BADHAIRDAY,10.0,USD,115.212,1494863184,11.5212
15977,466553,TESTNETPEPE,513333.33333334,USD,3.696385,1494863184,7.200749999999906e-06
15978,466553,TESTNETPEPE,499999.20030909,USD,2.64027077719217,1494863184,5.280550000000009e-06
15979,466553,TESTNETPEPE,0.66666667,USD,4.8005e-06,1494863184,7.20074996399625e-06
15980,466553,TESTNETPEPE,0.4645125,USD,3.56782761e-06,1494863184,7.6808e-06
15981,466566,PEPEFRENCH,5.0,USD,28.803,1494871003,5.7606
15982,466584,RAREPEPEPRTY,13.0,USD,162.04500000000004,1494882422,12.465000000000003
15983,466584,RAREPEPEPRTY,200.0,USD,2493.0,1494882422,12.465
15984,466594,BANEPEPE,5.0,USD,26.8828,1494886359,5.37656
15985,466601,PEPELEPEW,1.0,USD,96.01,1494891723,96.01
15986,466607,PEPEBALT,2.0,USD,12.4813,1494893873,6.24065
15987,466607,PEPELAMBO,1.0,USD,240.025,1494893873,240.025
15988,466615,PEPEFRENCH,2.0,USD,11.5212,1494896246,5.7606
15989,466623,HARAMPEPE,1.0,USD,21.60225,1494901941,21.60225
15990,466635,PEPEVINCI,1.0,USD,0.950499,1494908210,0.950499
15991,466635,BTCPEPE,1.0,USD,19.202,1494908210,19.202
15992,466642,PEPENIETZSCH,1.0,USD,21.602466024708228,1494911296,21.602466024708228
15993,466649,RAREPEPEPRTY,77.0,USD,959.805,1494915204,12.465
15994,466652,LIAMPEPE,1.0,USD,38.404,1494916167,38.404
15995,466652,TESTNETPEPE,815000.0,USD,5.08612975,1494916167,6.240649999999999e-06
15996,466653,DANKPEPE,1.0,USD,24.0025,1494916790,24.0025
15997,466653,HAIRPEPE,1.0,USD,24.09851,1494916790,24.09851
15998,466653,CRYSTALPEPE,1.0,USD,28.803,1494916790,28.803
15999,466653,STAMPOFKEK,1.0,USD,1.9202,1494916790,1.9202
16000,466673,LUCKYPEPE,1.0,USD,1.16,1494931337,1.16
16001,466673,BONDPEPE,1.0,USD,46.4,1494931337,46.4
16002,466675,PEPEPAWNSHOP,3.0,USD,27.84,1494931556,9.28
16003,466678,PEPEJOANARC,3.0,USD,69.6,1494934373,23.2
16004,466678,THEPEPEZONE,3.0,USD,27.84,1494934373,9.28
16005,466703,SHITCOINCARD,1.0,USD,9.270719999999999,1494958872,9.270719999999999
16006,466703,THEJOYOFPEPE,1.0,USD,3.09024,1494958872,3.09024
16007,466703,RAREPEPEPUMP,1.0,USD,0.9279999999999999,1494958872,0.9279999999999999
16008,466704,PEPECONDOM,2.0,USD,1.1136,1494959002,0.5568
16009,466733,VERIFIEDPEPE,1.0,USD,5.568,1494975018,5.568
16010,466751,RAREPEPEPRTY,2.0,USD,45.472,1494988380,22.736
16011,466752,PEPECANCAN,1.0,USD,18.541439999999998,1494989038,18.541439999999998
16012,466758,PEPEKYRIE,2.0,USD,27.84,1494991637,13.92
16013,466768,PEPEZILLA,1.0,USD,9.28,1494996463,9.28
16014,466769,PEPEZILLA,2.0,USD,6.628571428518399,1494996559,3.3142857142591997
16015,466769,PEPEZILLA,4.0,USD,13.2571428570368,1494996559,3.3142857142592
16016,466780,CICACOINPEPE,1.0,USD,9.28,1495003286,9.28
16017,466805,TIMEPEPE,1.0,USD,14.4135,1495016740,14.4135
16018,466805,PEPELAMA,1.0,USD,48.045,1495016740,48.045
16019,466825,KEYBOARDPEPE,1.0,USD,38.436,1495028341,38.436
16020,466828,RUBBERPEPE,1.0,USD,2.6775,1495029959,2.6775
16021,466829,SALVADORPEPE,1.0,USD,99.9336,1495030779,99.9336
16022,466830,HELOPEPE,1.0,USD,115.308,1495031753,115.308
16023,466842,NYANPEPE,1.0,USD,5.525175,1495036316,5.525175
16024,466842,PEPETRON,1.0,USD,7.466193,1495036316,7.466193
16025,466844,HAIRPEPE,1.0,USD,24.11859,1495037207,24.11859
16026,466874,PEPERMAID,1.0,USD,8.532791999999999,1495051760,8.532791999999999
16027,466874,SOGGYPEPE,1.0,USD,1.2491700000000001,1495051760,1.2491700000000001
16028,466874,XMASPEPE,1.0,USD,1.902582,1495051760,1.902582
16029,466874,UNITEDPEPE,5.0,USD,0.720675,1495051760,0.14413499999999999
16030,466874,PEPESHROOMS,1.0,USD,4.8045,1495051760,4.8045
16031,466874,KEKISTAN,1.0,USD,2.354205,1495051760,2.354205
16032,466874,PEPEFRENCH,1.0,USD,5.7654,1495051760,5.7654
16033,466874,PEPESUPREME,1.0,USD,19.218,1495051760,19.218
16034,466874,PEPEREPUBLIC,1000.0,USD,0.009609,1495051760,9.608999999999999e-06
16035,466874,BOYZIIPEPE,2.0,USD,4.785282,1495051760,2.392641
16036,466874,LITTLEBOPEPE,1.0,USD,11.857506,1495051760,11.857506
16037,466874,PEPEREPUBLIC,1.0,USD,0.0007650000000000001,1495051760,0.0007650000000000001
16038,466874,PEPEBUCKS,1.004,USD,2.411859,1495051760,2.40225
16039,466874,PEPEGROOT,1.0,USD,4.8045,1495051760,4.8045
16040,466874,LUCKYPEPE,1.0,USD,1.201125,1495051760,1.201125
16041,466874,PEPEBROS,1.0,USD,33.6315,1495051760,33.6315
16042,466874,DAOPEPEHACK,1.0,USD,22.950000000000006,1495051760,22.950000000000006
16043,466874,HARDPEPEFORK,1.0,USD,64.38029999999999,1495051760,64.38029999999999
16044,466874,PONZIPEPE,1.0,USD,1.9125,1495051760,1.9125
16045,466879,TESTNETPEPE,10.0117647,USD,8.177259e-05,1495053618,8.167650004798855e-06
16046,466880,FORBIDENPEPE,4.0,USD,76.872,1495054658,19.218
16047,466880,KEKSBASILISK,1.0,USD,115.308,1495054658,115.308
16048,466885,PEPEVINCI,1.0,USD,0.951291,1495057093,0.951291
16049,466891,HAIRPEPE,3.0,USD,121.0734,1495062685,40.357800000000005
16050,466891,HAIRPEPE,4.0,USD,134.52599999999998,1495062685,33.631499999999996
16051,466891,HAIRPEPE,1.0,USD,43.019493,1495062685,43.019493
16052,466891,HAIRPEPE,10.0,USD,432.405,1495062685,43.2405
16053,466891,HAIRPEPE,10.0,USD,429.13794,1495062685,42.913794
16054,466893,FRATPEPE,1.0,USD,2.642475,1495066204,2.642475
16055,466908,RAREMRROBOT,1.0,USD,28.8405,1495072378,28.8405
16056,466909,THREEDPEPE,46.0,USD,222.9576548661,1495073943,4.846905540567391
16057,466924,LUCKYPEPE,1.0,USD,1.201125,1495082889,1.201125
16058,466924,PEPEJOINTSPH,3.0,USD,1.210734,1495082889,0.403578
16059,466924,NASPEPE,1.0,USD,4.8045,1495082889,4.8045
16060,466924,JACKPOTPEPE,1.0,USD,1.44135,1495082889,1.44135
16061,466924,PEPECONDOM,1.0,USD,0.5765399999999999,1495082889,0.5765399999999999
16062,466924,BANANAPEPE,1.0,USD,0.6726300000000001,1495082889,0.6726300000000001
16063,466924,JOKERPEPEKEK,1.0,USD,9.599391,1495082889,9.599391
16064,466924,BUPEPE,1.0,USD,24.973791000000002,1495082889,24.973791000000002
16065,466925,PEPENOFF,1.0,USD,32.026796999999995,1495086525,32.026796999999995
16066,466925,KEKISTAN,2.0,USD,4.70841,1495086525,2.354205
16067,466928,GUARDSPEPE,1500.0,USD,0.43240500000000004,1495086876,0.00028827000000000003
16068,466930,CULTOFPEPE,26.0,USD,1.9986720000000002,1495087815,0.07687200000000001
16069,466930,UNITEDPEPE,5.0,USD,0.720675,1495087815,0.14413499999999999
16070,466930,KEKISTAN,1.0,USD,2.354205,1495087815,2.354205
16071,466930,ZOMBIEPEPES,10000.0,USD,0.91514285716116,1495087815,9.1514285716116e-05
16072,466930,PEPEADDICT,1.0,USD,4.8045,1495087815,4.8045
16073,466930,CRYPTOPEPE,1.0,USD,10.675599,1495087815,10.675599
16074,466931,THEPEPE,22.0,USD,0.422796,1495088244,0.019218
16075,466931,PPKING,1.0,USD,2.873091,1495088244,2.873091
16076,466932,PEPENUKES,1.0,USD,2.8827,1495088832,2.8827
16077,466932,PEPETINDER,1.0,USD,1.44135,1495088832,1.44135
16078,466932,TOWEROFPEPE,3.0,USD,5.7654,1495088832,1.9218
16079,466932,RARESHADILAY,1.0,USD,12.808796999999998,1495088832,12.808796999999998
16080,466944,DOLLARPEPE,1.0,USD,0.906585,1495098587,0.906585
16081,466944,FSMPEPE,1.0,USD,0.9543,1495098587,0.9543
16082,466944,TOPCUCK,1.0,USD,3.8172000000000006,1495098587,3.8172000000000006
16083,466946,PROOFOFPEPE,1.0,USD,76.34400000000002,1495099006,76.34400000000002
16084,466962,PEPEBALT,5.0,USD,31.014750000000006,1495105961,6.202950000000001
16085,466962,PEPELOU,1.0,USD,66.801,1495105961,66.801
16086,466974,PEPERARE,1.0,USD,530.1666666667091,1495111698,530.1666666667091
16087,467067,PEPEGAIA,1.0,USD,28.629000000000005,1495170413,28.629000000000005
16088,467067,PEPEDOTS,9.0,USD,47.23785000000001,1495170413,5.248650000000001
16089,467067,PEPEDOTCOM,11.0,USD,116.62500300000002,1495170413,10.602273000000002
16090,467067,RARELORDKEK,1.0,USD,20.9946,1495170413,20.9946
16091,467067,RARELORDKEK,1.0,USD,19.086,1495170413,19.086
16092,467067,THREERARE,3.0,USD,9.533457,1495170413,3.177819
16093,467067,PEPEFRENCH,1.0,USD,5.7258,1495170413,5.7258
16094,467067,RUBBERPEPE,2.0,USD,47.715,1495170413,23.8575
16095,467090,RESERVPEPES,1.0,USD,6.035,1495181745,6.035
16096,467110,DANKPEPE,1.0,USD,18.18,1495196586,18.18
16097,467110,PEPEBRANDO,1.0,USD,13.277,1495196586,13.277
16098,467140,BONDPEPE,1.0,USD,24.14,1495210465,24.14
16099,467140,PEPEFLECTION,4.0,USD,24.14,1495210465,6.035
16100,467140,PEPEDOTCOM,1.0,USD,40.22931000000001,1495210465,40.22931000000001
16101,467154,GUMMYPEPE,100.0,USD,1.207,1495217019,0.01207
16102,467165,FORBIDENPEPE,1.0,USD,120.7,1495221378,120.7
16103,467167,TUBBIES,2.0,USD,60.808659999999996,1495222607,30.404329999999998
16104,467168,PEPETRADERS,1.0,USD,2.11225,1495223034,2.11225
16105,467189,PEPECRYSTAL,1.0,USD,18.105,1495234187,18.105
16106,467193,RAREPEPE,1.0,USD,1146.65,1495235395,1146.65
16107,467193,SHITCOINCARD,1.0,USD,12.05793,1495235395,12.05793
16108,467206,CHERPEPEFOIL,1.0,USD,603.5,1495242619,603.5
16109,467217,PEPETRON,1.0,USD,4.828,1495248267,4.828
16110,467220,LOVEPEPETATO,1.0,USD,78.45500000000001,1495251077,78.45500000000001
16111,467220,PEPEPRINGLES,211.0,USD,12.73385,1495251077,0.06035
16112,467221,PEPEWAVE,2.0,USD,12.07,1495251187,6.035
16113,467225,PEPEPASSPORT,1.02,USD,0.6155700000000001,1495252222,0.6035
16114,467227,GADSDENPEPE,5.0,USD,75.4375,1495253976,15.0875
16115,467228,KEKUIT,2.0,USD,44.12792,1495254176,22.06396
16116,467228,DEEPWEBPEPE,2.0,USD,18.105,1495254176,9.0525
16117,467244,JIHANWU,3.0,USD,452.62500000000006,1495260835,150.87500000000003
16118,467246,SHITCOINCARD,1.0,USD,12.05793,1495261189,12.05793
16119,467256,PEPEFLATION,1.0,USD,22.26,1495266373,22.26
16120,467259,KATYPEPE,1.0,USD,1.64724,1495267380,1.64724
16121,467263,UNITEDPEPE,3.0,USD,0.6678000000000001,1495270060,0.22260000000000002
16122,467263,LUCKYPEPE,2.0,USD,3.71,1495270060,1.855
16123,467286,JUNSETHPEPE,5.0,USD,203.308,1495284589,40.6616
16124,467289,PEPEILLUSION,2.0,USD,2.31504,1495286850,1.15752
16125,467292,ONEPUNCHPEPE,4.0,USD,38.584,1495288842,9.646
16126,467302,KEKWAVE,2.0,USD,3.29448,1495294388,1.64724
16127,467302,KEKWAVE,1.0,USD,1.484,1495294388,1.484
16128,467304,PEPEPARTY,1.0,USD,11.11516,1495294736,11.11516
16129,467304,MEMESTEALER,10.0,USD,22.26,1495294736,2.226
