,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp,PricePerPepe
161,474436,BANDAGEDPEPE,1.0,USD,72.9162,1499311227,72.9162
162,460323,BANDAGEDPEPE,3.0,USD,26.79000000000001,1491282157,8.930000000000003
163,468497,BANDAGEDPEPE,1.0,USD,46.04327000000001,1495946065,0.02171870069176233
164,458991,BANDAGEDPEPE,2.0,USD,13.428,1490517253,6.714
165,458646,BANDAGEDPEPE,1.0,USD,3.81,1490321906,3.81
166,459224,BANDAGEDPEPE,2.0,USD,9.6252,1490651772,0.2077878901217637
167,467440,BANDAGEDPEPE,1.0,USD,83.81823299999998,1495372057,83.81823299999998
168,458387,BANDAGEDPEPE,9.0,USD,19.985129999999998,1490177474,2.2205700000000004
169,476810,BANEPEPE,7.0,USD,33.49136,1500617805,4.78448
170,436185,BANEPEPE,6.0,USD,2.262,1477599307,0.377
171,477353,BANEPEPE,8.0,USD,56.31392,1500902650,7.03924
172,477353,BANEPEPE,2.0,USD,14.07848,1500902650,7.03924
173,467756,BANEPEPE,2.0,USD,11.55224,1495549993,0.1731265970928582
174,457305,BANEPEPE,50.0,USD,48.925,1489553624,0.9785
175,466500,BANEPEPE,4.0,USD,19.58604,1494832635,0.204227092357618
176,482460,BANEPEPE,5.0,USD,21.72,1504000204,0.23020257826887666
177,468576,BANEPEPE,2.0,USD,17.936139999999995,1495989194,8.968069999999997
178,453086,BANEPEPE,2.0,USD,5.8176,1487111612,2.9088
179,435705,BANEPEPE,2.0,USD,0.7659999999999999,1477311453,0.383
180,451997,BANEPEPE,4.0,USD,3.59,1486498914,0.8975
181,484047,BANEPEPE,9.0,USD,48.8205,1504806921,5.4245
182,476810,BANEPEPE,6.0,USD,33.7728,1500617805,5.628799999999999
183,474894,BANEPEPE,10.0,USD,40.4147,1499571924,4.0414699999999995
184,456538,BANEPEPE,1.0,USD,6.162717,1489116528,6.162717
185,435926,BANEPEPE,5.0,USD,1.925,1477446147,0.385
186,450639,BANEPEPE,2.0,USD,1.89,1485725301,0.945
187,468609,BANEPEPE,1.0,USD,8.01402,1496007927,0.1247813207354112
188,452678,BANEPEPE,1.0,USD,1.3119999999999998,1486891918,1.3119999999999998
189,454038,BANEPEPE,2.0,USD,4.3888,1487681081,2.1944
190,431606,BANEPEPE,2.0,USD,8.86,1474889079,4.43
191,431676,BANEPEPE,1.0,USD,3.1009999999999995,1474928581,3.1009999999999995
